,id,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,vl_total_tancagem,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,fl_optante_simples,qt_art,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,vl_total_tancagem_grupo,vl_total_veiculos_antt_grupo,vl_potenc_cons_oleo_gas,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,de_indicador_telefone,fl_simples_irregular,vl_frota,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,qt_socios_st_suspensa,qt_socios_masculino,qt_socios_feminino,qt_socios_pep,qt_alteracao_socio_total,qt_alteracao_socio_90d,qt_alteracao_socio_180d,qt_alteracao_socio_365d,qt_socios_pj_ativos,qt_socios_pj_nulos,qt_socios_pj_baixados,qt_socios_pj_suspensos,qt_socios_pj_inaptos,vl_idade_media_socios_pj,vl_idade_maxima_socios_pj,vl_idade_minima_socios_pj,qt_coligados,qt_socios_coligados,qt_coligados_matriz,qt_coligados_ativo,qt_coligados_baixada,qt_coligados_inapta,qt_coligados_suspensa,qt_coligados_nula,idade_media_coligadas,idade_maxima_coligadas,idade_minima_coligadas,coligada_mais_nova_ativa,coligada_mais_antiga_ativa,idade_media_coligadas_ativas,coligada_mais_nova_baixada,coligada_mais_antiga_baixada,idade_media_coligadas_baixadas,qt_coligados_sa,qt_coligados_me,qt_coligados_mei,qt_coligados_ltda,qt_coligados_epp,qt_coligados_norte,qt_coligados_sul,qt_coligados_nordeste,qt_coligados_centro,qt_coligados_sudeste,qt_coligados_exterior,qt_ufs_coligados,qt_regioes_coligados,qt_ramos_coligados,qt_coligados_industria,qt_coligados_agropecuaria,qt_coligados_comercio,qt_coligados_serviço,qt_coligados_ccivil,qt_funcionarios_coligados,qt_funcionarios_coligados_gp,media_funcionarios_coligados_gp,max_funcionarios_coligados_gp,min_funcionarios_coligados_gp,vl_folha_coligados,media_vl_folha_coligados,max_vl_folha_coligados,min_vl_folha_coligados,vl_folha_coligados_gp,media_vl_folha_coligados_gp,max_vl_folha_coligados_gp,min_vl_folha_coligados_gp,faturamento_est_coligados,media_faturamento_est_coligados,max_faturamento_est_coligados,min_faturamento_est_coligados,faturamento_est_coligados_gp,media_faturamento_est_coligados_gp,max_faturamento_est_coligados_gp,min_faturamento_est_coligados_gp,total_filiais_coligados,media_filiais_coligados,max_filiais_coligados,min_filiais_coligados,qt_coligados_atividade_alto,qt_coligados_atividade_medio,qt_coligados_atividade_baixo,qt_coligados_atividade_mt_baixo,qt_coligados_atividade_inativo,qt_coligadas,sum_faturamento_estimado_coligadas,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_ex_funcionarios,qt_funcionarios_grupo,percent_func_genero_masc,percent_func_genero_fem,idade_ate_18,idade_de_19_a_23,idade_de_24_a_28,idade_de_29_a_33,idade_de_34_a_38,idade_de_39_a_43,idade_de_44_a_48,idade_de_49_a_53,idade_de_54_a_58,idade_acima_de_58,grau_instrucao_macro_analfabeto,grau_instrucao_macro_escolaridade_fundamental,grau_instrucao_macro_escolaridade_media,grau_instrucao_macro_escolaridade_superior,grau_instrucao_macro_desconhecido,total,meses_ultima_contratacaco,qt_admitidos_12meses,qt_desligados_12meses,qt_desligados,qt_admitidos,media_meses_servicos_all,max_meses_servicos_all,min_meses_servicos_all,media_meses_servicos,max_meses_servicos,min_meses_servicos,qt_funcionarios,qt_funcionarios_12meses,qt_funcionarios_24meses,tx_crescimento_12meses,tx_crescimento_24meses,tx_rotatividade,qt_filiais
236,7114c1feaf090c39ddc6532d5227ececaa35627918c164b404ac29eb970349af,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,1.8082191780821917,1 a 5,False,False,False,True,False,2017-01-06,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,PI,VERDE,ACIMA DE 1 ANO,19.0,MEDIA,,False,,1723.4,CENTRO NORTE PIAUIENSE,TERESINA,False,1.0,1.0,0.0,49.0,49.0,49.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
237,defb5c4ee31b5249d174d150a0260784389c01912e26a75c829428826f308447,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,8.336986301369864,5 a 10,False,False,False,True,False,2010-06-29,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,PI,VERDE,ACIMA DE 1 ANO,25.0,MEDIA,,False,,905.94,CENTRO NORTE PIAUIENSE,TERESINA,False,1.0,1.0,0.0,47.0,47.0,47.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
238,9eafa528b836f444f4df5bda3592bedfe42037965a9c8dcb42b95866ee5d4cb5,True,EMPRESARIO INDIVIDUAL,RO,OUTROS,COMERCIO VAREJISTA,COMERCIO,30.23013698630137,> 20,False,False,False,False,False,2005-11-03,False,False,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,RO,LARANJA,ACIMA DE 1 ANO,47.0,BAIXA,,False,,,,,False,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
239,72a014f6984a8565b7e7f27ba6132aebfa132369fc781195d8969e6d70d7b96a,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,5.287671232876712,5 a 10,False,False,False,True,False,2013-07-16,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,MA,AMARELO,ACIMA DE 1 ANO,22.0,BAIXA,,False,,410.89,NORTE MARANHENSE,LENCOIS MARANHENSES,False,1.0,1.0,0.0,28.0,28.0,28.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
240,2d16e4b6ea56c499a661b46826513daba2a03c766917d221189ca5c7555e3f43,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,1.9808219178082191,1 a 5,False,False,False,True,False,2016-11-04,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,MA,VERDE,ACIMA DE 1 ANO,21.0,MEDIA,,False,,570.91,NORTE MARANHENSE,LITORAL OCIDENTAL MARANHENSE,False,1.0,1.0,0.0,27.0,27.0,27.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
241,00b5cef5652ca3e33f15cbab7249b9d1dc06c82df26d76d94f94834d2aba3b29,True,EMPRESARIO INDIVIDUAL,AM,OUTROS,COMERCIO VAREJISTA,COMERCIO,31.63013698630137,> 20,False,False,False,False,False,2005-11-03,False,False,False,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,AM,VERDE,ACIMA DE 1 ANO,26.0,ALTA,,False,,,CENTRO AMAZONENSE,MANAUS,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
242,69f9d9eec6211b50b6230067b784844071a756e8206c800baba5455cc276d4b1,True,SOCIEDADE EMPRESARIA LIMITADA,AC,ENTIDADES EMPRESARIAIS,BENS DE CONSUMO,INDUSTRIA,7.723287671232876,5 a 10,False,False,False,False,False,2011-02-08,False,False,False,NAO,FABRICACAO DE PRODUTOS ALIMENTICIOS,INDUSTRIAS DE TRANSFORMACAO,False,False,False,,,,,False,,0,0,,,,False,AC,AZUL,ACIMA DE 1 ANO,23.0,ALTA,,False,,,VALE DO ACRE,RIO BRANCO,True,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",154548.0,154548.0,9.0,1.0,100.0,0.0,,,1.0,,,,,,,,,1.0,,,,1.0,87.36666666666666,0.0,0.0,9.0,10.0,17.99,89.2,0.36666666666666664,89.2,89.2,89.2,1.0,1.0,1.0,0.0,0.0,0.0,0
243,767d91a11f76dd524571b4061e96dae790f8dd4089d4d36cd7fc2032a788779c,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,15.389041095890411,15 a 20,False,False,False,False,False,2005-11-03,False,False,False,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,MA,AZUL,ACIMA DE 1 ANO,23.0,MEDIA,,False,,1841.95,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
244,ec4fcd0439535809488cfda9446eeda8079128d755246091f03cc2b11f591abd,True,EMPRESARIO INDIVIDUAL,AM,OUTROS,COMERCIO VAREJISTA,COMERCIO,12.457534246575342,10 a 15,False,False,False,False,False,2006-05-17,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,AM,AZUL,ACIMA DE 1 ANO,48.0,ALTA,,False,,1200.46,CENTRO AMAZONENSE,MANAUS,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
245,15aa34fe23a683aac03aaf9987852469adca5a3b17adff3c1511c8d7bd7394bc,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,3.441095890410959,1 a 5,False,False,False,True,False,2015-05-21,False,False,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,PI,VERDE,ACIMA DE 1 ANO,23.0,MEDIA,,False,,,CENTRO NORTE PIAUIENSE,MEDIO PARNAIBA PIAUIENSE,False,1.0,1.0,0.0,46.0,46.0,46.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
246,237038cb05426dcbcb022a663720a094fd46e190586fe5def577ea30a0edde81,True,EMPRESARIO INDIVIDUAL,AM,OUTROS,COMERCIO VAREJISTA,COMERCIO,2.6027397260273974,1 a 5,False,False,False,True,False,2016-03-22,False,False,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,,929.26,CENTRO AMAZONENSE,MANAUS,True,1.0,1.0,0.0,26.0,26.0,26.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
247,da4fc3f598d21a9a5ee538fcd81adf68435e343790bcdbe30af6df7935d1d683,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,0.810958904109589,<= 1,False,False,False,True,False,2018-01-05,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,,,0,0,,,,,PI,CINZA,ATE 1 ANO,7.0,BAIXA,,False,,,CENTRO NORTE PIAUIENSE,TERESINA,True,1.0,1.0,0.0,57.0,57.0,57.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
248,a13555db357299df7099ddd803a17ddf2afb480e8d1bf403a4919425e2430352,True,EMPRESARIO INDIVIDUAL,AC,OUTROS,COMERCIO VAREJISTA,COMERCIO,28.043835616438358,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,AC,AZUL,ACIMA DE 1 ANO,23.0,ALTA,,False,,,VALE DO ACRE,SENA MADUREIRA,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
249,597bef1bf88b308fe2dcf6da9ca5f8a498190bc1fac9ffe41ebea9ac79c38408,True,EMPRESARIO INDIVIDUAL,AM,OUTROS,BENS DE CONSUMO,INDUSTRIA,18.70958904109589,15 a 20,False,False,False,False,False,2010-05-15,False,False,True,SIM,FABRICACAO DE PRODUTOS ALIMENTICIOS,INDUSTRIAS DE TRANSFORMACAO,False,False,False,,,,,False,,0,0,,,,False,AM,AMARELO,ACIMA DE 1 ANO,48.0,ALTA,,False,,1073.96,CENTRO AMAZONENSE,MANAUS,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
250,c2c05d613099fac774b9524cb22a79ad74f2543b79679f0403dbc95477f4019a,True,EMPRESARIO INDIVIDUAL,AM,OUTROS,COMERCIO VAREJISTA,COMERCIO,5.961643835616439,5 a 10,False,False,False,True,False,2012-11-12,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,AM,VERDE,ACIMA DE 1 ANO,25.0,ALTA,,False,,,SUDOESTE AMAZONENSE,ALTO SOLIMOES,False,1.0,1.0,0.0,53.0,53.0,53.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
251,bb31b2291f1c1d91e7775aac9859ff87691a8310b5aee2691a160a66b7473064,True,EMPRESARIO INDIVIDUAL,AC,OUTROS,COMERCIO VAREJISTA,COMERCIO,7.610958904109589,5 a 10,False,False,False,True,False,2011-03-21,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,AC,AMARELO,ACIMA DE 1 ANO,23.0,MEDIA,,False,,886.16,VALE DO ACRE,RIO BRANCO,False,1.0,1.0,0.0,38.0,38.0,38.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
252,99964482ed48671d52af3a7f034eb4dcc4e4b9bf3c8a9463f2024c3ec3f11e04,True,EMPRESARIO INDIVIDUAL,RN,OUTROS,COMERCIO VAREJISTA,COMERCIO,29.405479452054795,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,RN,AZUL,ACIMA DE 1 ANO,22.0,ALTA,,False,,,CENTRAL POTIGUAR,MACAU,False,1.0,1.0,0.0,49.0,49.0,49.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
253,8215a19d7b5caf7d29f885531aabadaebf250c2d5ce0e55b5fff6b4bf27a8724,True,EMPRESARIO INDIVIDUAL,RN,OUTROS,COMERCIO VAREJISTA,COMERCIO,0.2356164383561644,<= 1,False,False,False,True,False,2018-08-03,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,,,0,0,,,,,RN,,,,,,False,,,LESTE POTIGUAR,NATAL,False,1.0,1.0,0.0,38.0,38.0,38.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
254,181b1e05478030af750f73bc6845f1eaa860a37f95d453f79d83e5394c5d13a7,True,EMPRESARIO INDIVIDUAL,RN,OUTROS,BENS DE CONSUMO,INDUSTRIA,0.4246575342465753,<= 1,False,False,False,True,False,2018-05-26,False,True,True,SIM,FABRICACAO DE PRODUTOS DIVERSOS,INDUSTRIAS DE TRANSFORMACAO,False,False,False,,,,,,,0,0,,,,,RN,CINZA,SEM INFORMACAO,,MEDIA,,False,,,LESTE POTIGUAR,NATAL,False,1.0,1.0,0.0,42.0,42.0,42.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
255,d862df9c8381fbb0179662762a9cc801242f3c94464c35d1ef3d39efcf865cf0,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,3.4054794520547946,1 a 5,False,False,False,False,False,2015-06-03,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,MA,AMARELO,ACIMA DE 1 ANO,27.0,BAIXA,,False,,842.03,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,False,1.0,1.0,0.0,44.0,44.0,44.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
256,5806a9ef1c4e6ce86c213023cbc8d6173e82d6398311ccf5b09431c03dcf82a1,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,8.180821917808219,5 a 10,False,False,False,False,False,2010-08-25,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,False,MA,VERDE,ACIMA DE 1 ANO,22.0,ALTA,,False,,317.88,OESTE MARANHENSE,PINDARE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",185457.6,1298203.2,12.0,13.0,66.67,33.33,,,,2.0,1.0,,,,,,,,3.0,,,3.0,4.966666666666667,2.0,2.0,12.0,15.0,15.17333333333333,65.83333333333333,1.0333333333333334,28.977777777777778,65.83333333333333,4.966666666666667,3.0,3.0,4.0,0.0,-25.0,66.66666666666667,3
257,45eb75e13053f4b977ede01aadaea55ca5d2f389dc48d6fe8fe0c13a909faf16,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,15.432876712328767,15 a 20,False,False,False,False,False,2005-08-06,False,True,False,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,1.0,0.0,True,,0,1,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,MEDIA,BOA,False,,1020.1,OESTE MARANHENSE,IMPERATRIZ,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,1.0,0.0,,,,,,,,,,,,,,,,,,,88.16666666666667,0.0,0.0,1.0,1.0,52.766666666666666,52.766666666666666,52.766666666666666,,,,0.0,0.0,0.0,,,0.0,0
258,76d8919a4824ae6311a4cfc16dc6a59abaa7224244024543d4fbd86aa4ddbc2f,False,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,13.956164383561644,10 a 15,False,False,False,False,False,2004-11-16,False,False,False,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,1,0,,,,False,PI,VERDE,ACIMA DE 1 ANO,48.0,MEDIA,BOA,False,,850.69,NORTE PIAUIENSE,BAIXO PARNAIBA PIAUIENSE,False,2.0,2.0,0.0,55.0,57.0,53.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 360.000,01 A R$ 1.500.000,00","DE R$ 1.500.000,01 A R$ 4.800.000,00",930000.0,2228203.2,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
259,bc0b2007a53043e16b5b9cfb2da89f8cb9a35203cc379dec2086121edb95a2cd,True,EMPRESARIO INDIVIDUAL,RN,OUTROS,COMERCIO VAREJISTA,COMERCIO,6.8,5 a 10,False,False,False,True,False,2012-01-11,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,RN,AMARELO,ACIMA DE 1 ANO,25.0,MEDIA,,False,,463.49,CENTRAL POTIGUAR,ANGICOS,True,1.0,1.0,0.0,58.0,58.0,58.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
260,5c214ed96298f73b038016d889f4f547aef3e4872e049390e5f4f32d75cf73a1,True,EMPRESARIO INDIVIDUAL,AM,OUTROS,COMERCIO VAREJISTA,COMERCIO,7.928767123287671,5 a 10,False,False,False,True,False,2010-11-25,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,AM,AMARELO,ACIMA DE 1 ANO,24.0,MEDIA,,False,,,CENTRO AMAZONENSE,MANAUS,False,1.0,1.0,0.0,53.0,53.0,53.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
